# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = 2024xny
# CHANNEL = B+R
# EXPNUM = 24_296_018_002
# MJD-OBS = 60605.609277
# DATE-OBS = 2024-10-22T14:37:23
# EXPTIME = 1800.0s
# AIRMASS = 1.25
# FLUXCAL_RMS_B = 0.105 mag
# FLUXCAL_RMS_R = 0.074 mag
# RA = 08:58:36.99
# DEC = 24:18:37.00
# wl fl err
# [A] [erg/s/cm2/A]
4408.480000 4.756314e-16 1.304126e-17
4411.480000 4.874143e-16 1.265866e-17
4414.480000 4.937595e-16 1.422321e-17
4417.480000 4.640528e-16 1.431236e-17
4420.480000 4.598668e-16 1.282780e-17
4423.480000 4.707279e-16 1.270933e-17
4426.480000 4.876764e-16 1.464102e-17
4429.480000 4.923803e-16 1.466194e-17
4432.480000 4.915946e-16 1.279719e-17
4435.480000 4.892707e-16 1.286489e-17
4438.480000 4.637887e-16 1.419927e-17
4441.480000 4.437278e-16 1.388843e-17
4444.480000 4.560545e-16 1.242654e-17
4447.480000 4.638337e-16 1.295862e-17
4450.480000 4.753702e-16 1.426681e-17
4453.480000 4.646970e-16 1.359701e-17
4456.480000 4.588783e-16 1.222080e-17
4459.480000 4.737296e-16 1.302591e-17
4462.480000 4.934672e-16 1.405820e-17
4465.480000 4.822877e-16 1.327785e-17
4468.480000 4.785446e-16 1.237042e-17
4471.480000 4.827693e-16 1.352511e-17
4474.480000 4.850472e-16 1.421941e-17
4477.480000 4.767845e-16 1.301874e-17
4480.480000 4.972363e-16 1.250595e-17
4483.480000 4.944662e-16 1.390673e-17
4486.480000 4.954309e-16 1.431323e-17
4489.480000 4.995288e-16 1.294338e-17
4492.480000 4.977855e-16 1.261407e-17
4495.480000 4.851010e-16 1.420103e-17
4498.480000 4.828255e-16 1.426789e-17
4501.480000 5.010124e-16 1.275965e-17
4504.480000 5.037291e-16 1.291927e-17
4507.480000 5.221275e-16 1.464992e-17
4510.480000 5.158580e-16 1.433572e-17
4513.480000 5.222103e-16 1.289162e-17
4516.480000 5.032961e-16 1.316519e-17
4519.480000 5.036914e-16 1.427549e-17
4522.480000 5.166164e-16 1.386309e-17
4525.480000 5.245440e-16 1.258433e-17
4528.480000 5.306701e-16 1.325359e-17
4531.480000 5.157485e-16 1.409863e-17
4534.480000 5.220302e-16 1.344571e-17
4537.480000 5.214440e-16 1.258692e-17
4540.480000 5.035195e-16 1.366873e-17
4543.480000 5.148079e-16 1.449034e-17
4546.480000 5.287502e-16 1.350463e-17
4549.480000 5.279639e-16 1.259361e-17
4552.480000 5.008035e-16 1.377815e-17
4555.480000 4.991252e-16 1.413574e-17
4558.480000 4.796429e-16 1.267971e-17
4561.480000 4.767039e-16 1.235206e-17
4564.480000 4.891790e-16 1.408512e-17
4567.480000 4.993405e-16 1.422538e-17
4570.480000 4.777181e-16 1.247686e-17
4573.480000 4.622675e-16 1.260179e-17
4576.480000 4.584831e-16 1.404878e-17
4579.480000 5.792793e-16 1.468541e-17
4582.480000 5.067783e-16 1.242307e-17
4585.480000 4.801154e-16 1.256624e-17
4588.480000 4.601106e-16 1.387603e-17
4591.480000 4.422924e-16 1.348152e-17
4594.480000 4.479882e-16 1.217587e-17
4597.480000 4.550565e-16 1.271020e-17
4600.480000 4.850103e-16 1.385203e-17
4603.480000 4.372131e-16 1.282924e-17
4606.480000 4.341293e-16 1.182148e-17
4609.480000 4.243379e-16 1.271291e-17
4612.480000 4.525286e-16 1.367110e-17
4615.480000 4.287736e-16 1.244626e-17
4618.480000 4.372079e-16 1.180695e-17
4621.480000 4.166756e-16 1.292710e-17
4624.480000 4.265579e-16 1.347904e-17
4627.480000 4.335029e-16 1.223405e-17
4630.480000 4.313276e-16 1.181038e-17
4633.480000 4.188736e-16 1.321468e-17
4636.480000 3.883918e-16 1.318755e-17
4639.480000 4.139043e-16 1.188556e-17
4642.480000 4.099486e-16 1.183948e-17
4645.480000 4.115883e-16 1.359209e-17
4648.480000 4.009678e-16 1.327804e-17
4651.480000 4.074917e-16 1.161594e-17
4654.480000 3.985758e-16 1.181331e-17
4657.480000 3.877584e-16 1.306458e-17
4660.480000 3.846549e-16 1.277685e-17
4663.480000 3.831343e-16 1.145695e-17
4666.480000 3.857755e-16 1.193681e-17
4669.480000 3.851023e-16 1.286366e-17
4672.480000 3.909163e-16 1.240039e-17
4675.480000 3.877371e-16 1.137805e-17
4678.480000 3.916579e-16 1.222451e-17
4681.480000 3.926583e-16 1.294226e-17
4684.480000 4.079101e-16 1.219547e-17
4687.480000 3.906255e-16 1.134586e-17
4690.480000 3.675568e-16 1.234615e-17
4693.480000 3.827295e-16 1.293788e-17
4696.480000 3.801269e-16 1.180401e-17
4699.480000 3.648915e-16 1.122716e-17
4702.480000 3.748191e-16 1.263996e-17
4705.480000 3.714245e-16 1.285081e-17
4708.480000 3.752914e-16 1.162296e-17
4711.480000 3.721016e-16 1.156393e-17
4714.480000 3.732467e-16 1.312767e-17
4717.480000 3.708822e-16 1.305418e-17
4720.480000 3.699815e-16 1.137091e-17
4723.480000 3.859655e-16 1.167409e-17
4726.480000 3.828781e-16 1.295177e-17
4729.480000 3.680380e-16 1.248097e-17
4732.480000 3.746711e-16 1.121177e-17
4735.480000 3.716883e-16 1.166529e-17
4738.480000 3.741058e-16 1.277548e-17
4741.480000 3.839868e-16 1.229963e-17
4744.480000 3.849230e-16 1.127189e-17
4747.480000 3.905450e-16 1.210992e-17
4750.480000 3.951429e-16 1.290546e-17
4753.480000 3.885570e-16 1.208183e-17
4756.480000 3.866229e-16 1.131164e-17
4759.480000 3.988798e-16 1.244492e-17
4762.480000 4.135779e-16 1.305515e-17
4765.480000 3.998818e-16 1.185629e-17
4768.480000 3.945331e-16 1.132422e-17
4771.480000 4.073524e-16 1.277532e-17
4774.480000 3.859110e-16 1.290481e-17
4777.480000 3.957786e-16 1.163235e-17
4780.480000 4.124000e-16 1.159274e-17
4783.480000 4.169815e-16 1.320399e-17
4786.480000 3.949824e-16 1.306858e-17
4789.480000 3.886466e-16 1.139351e-17
4792.480000 3.904141e-16 1.155592e-17
4795.480000 3.974797e-16 1.307471e-17
4798.480000 3.925278e-16 1.282946e-17
4801.480000 3.984450e-16 1.143080e-17
4804.480000 3.995043e-16 1.184131e-17
4807.480000 4.011975e-16 1.296107e-17
4810.480000 4.041520e-16 1.249323e-17
4813.480000 4.012916e-16 1.135146e-17
4816.480000 3.977674e-16 1.209786e-17
4819.480000 4.010357e-16 1.301596e-17
4822.480000 3.990683e-16 1.227311e-17
4825.480000 3.958695e-16 1.138945e-17
4828.480000 4.045171e-16 1.243521e-17
4831.480000 4.108955e-16 1.305244e-17
4834.480000 4.253814e-16 1.212330e-17
4837.480000 4.314124e-16 1.161440e-17
4840.480000 4.354903e-16 1.292795e-17
4843.480000 4.308036e-16 1.329633e-17
4846.480000 4.238599e-16 1.193978e-17
4849.480000 4.037648e-16 1.181440e-17
4852.480000 4.043535e-16 1.350082e-17
4855.480000 4.310026e-16 1.338600e-17
4858.480000 4.098295e-16 1.155355e-17
4861.480000 4.106736e-16 1.153745e-17
4864.480000 4.186345e-16 1.290442e-17
4867.480000 4.096482e-16 1.278319e-17
4870.480000 4.001860e-16 1.130807e-17
4873.480000 3.836863e-16 1.156279e-17
4876.480000 3.752718e-16 1.272628e-17
4879.480000 4.128355e-16 1.262130e-17
4882.480000 4.188872e-16 1.147857e-17
4885.480000 4.150409e-16 1.218087e-17
4888.480000 4.073429e-16 1.301382e-17
4891.480000 3.778487e-16 1.206320e-17
4894.480000 3.927350e-16 1.133088e-17
4897.480000 4.035658e-16 1.246354e-17
4900.480000 3.950148e-16 1.307606e-17
4903.480000 3.910152e-16 1.207330e-17
4906.480000 3.832296e-16 1.141913e-17
4909.480000 3.945169e-16 1.270412e-17
4912.480000 3.874455e-16 1.303730e-17
4915.480000 3.797677e-16 1.177655e-17
4918.480000 3.757839e-16 1.144446e-17
4921.480000 3.570006e-16 1.274713e-17
4924.480000 3.880019e-16 1.319073e-17
4927.480000 3.686655e-16 1.166915e-17
4930.480000 3.600564e-16 1.167039e-17
4933.480000 3.605459e-16 1.322849e-17
4936.480000 3.583517e-16 1.308983e-17
4939.480000 3.555719e-16 1.160834e-17
4942.480000 3.638817e-16 1.203618e-17
4945.480000 3.601410e-16 1.335293e-17
4948.480000 3.681134e-16 1.312255e-17
4951.480000 3.564225e-16 1.183815e-17
4954.480000 3.408896e-16 1.242320e-17
4957.480000 3.565820e-16 1.354677e-17
4960.480000 3.496378e-16 1.284787e-17
4963.480000 3.396309e-16 1.191295e-17
4966.480000 3.637298e-16 1.320948e-17
4969.480000 3.563575e-16 1.393596e-17
4972.480000 3.439919e-16 1.302178e-17
4975.480000 3.310221e-16 1.227173e-17
4978.480000 3.375191e-16 1.366484e-17
4981.480000 3.355976e-16 1.418003e-17
4984.480000 3.426055e-16 1.303684e-17
4987.480000 3.579998e-16 1.288560e-17
4990.480000 3.497381e-16 1.466769e-17
4993.480000 3.449641e-16 1.508098e-17
4996.480000 3.276448e-16 1.339470e-17
4999.480000 3.149625e-16 1.338451e-17
5002.480000 3.249979e-16 1.540534e-17
5005.480000 3.436305e-16 1.551161e-17
5008.480000 3.399200e-16 1.384028e-17
5011.480000 3.323166e-16 1.419982e-17
5014.480000 3.432094e-16 1.601671e-17
5017.480000 3.460765e-16 1.575852e-17
5020.480000 3.475074e-16 1.441295e-17
5023.480000 3.442222e-16 1.530261e-17
5026.480000 3.396483e-16 1.671829e-17
5029.480000 3.430184e-16 1.620101e-17
5032.480000 3.351845e-16 1.502700e-17
5035.480000 3.331992e-16 1.629785e-17
5038.480000 3.345433e-16 1.744717e-17
5041.480000 3.134626e-16 1.629096e-17
5044.480000 3.082010e-16 1.554603e-17
5047.480000 3.423474e-16 1.773189e-17
5050.480000 3.435080e-16 1.850457e-17
5053.480000 3.384264e-16 1.663933e-17
5056.480000 3.283745e-16 1.612989e-17
5059.480000 3.414210e-16 1.839562e-17
5062.480000 3.319040e-16 1.861025e-17
5065.480000 3.489325e-16 1.662109e-17
5068.480000 3.619405e-16 1.653954e-17
5071.480000 3.328704e-16 nan
5074.480000 3.339194e-16 nan
5077.480000 3.649900e-16 nan
5080.480000 3.662919e-16 nan
5083.480000 3.445794e-16 nan
5086.480000 3.557407e-16 nan
5089.480000 3.640152e-16 nan
5092.480000 3.404834e-16 nan
5095.480000 3.257234e-16 nan
5098.480000 3.193131e-16 nan
5101.480000 3.407916e-16 nan
5104.480000 3.663936e-16 nan
5107.480000 3.480943e-16 nan
5110.480000 3.431912e-16 nan
5113.480000 3.598470e-16 nan
5116.480000 3.637996e-16 nan
5119.480000 4.120086e-16 nan
5122.480000 3.948507e-16 nan
5125.480000 3.825802e-16 nan
5128.480000 4.420336e-16 nan
5131.480000 4.940548e-16 nan
5134.480000 4.605705e-16 nan
5137.480000 4.297825e-16 nan
5140.480000 4.444278e-16 nan
5143.480000 4.317380e-16 nan
5146.480000 4.140254e-16 nan
5149.480000 4.018141e-16 nan
5152.480000 3.934655e-16 nan
5155.480000 3.834357e-16 nan
5158.480000 4.160802e-16 nan
5161.480000 4.439935e-16 nan
5164.480000 4.374821e-16 nan
5167.480000 4.489440e-16 nan
5170.480000 4.637166e-16 2.359866e-17
5173.480000 4.475182e-16 2.298760e-17
5176.480000 4.044273e-16 2.222314e-17
5179.480000 4.012526e-16 2.212962e-17
5182.480000 4.452444e-16 2.221135e-17
5185.480000 4.588843e-16 2.207136e-17
5188.480000 4.494163e-16 2.179998e-17
5191.480000 4.306855e-16 2.158743e-17
5194.480000 4.190323e-16 2.139578e-17
5197.480000 4.206550e-16 2.152481e-17
5200.480000 4.296743e-16 2.174809e-17
5203.480000 4.267800e-16 2.192212e-17
5206.480000 4.222016e-16 2.208404e-17
5209.480000 4.371430e-16 2.258178e-17
5212.480000 4.353352e-16 2.264403e-17
5215.480000 4.114538e-16 2.188669e-17
5218.480000 4.386431e-16 2.167226e-17
5221.480000 4.430667e-16 2.122297e-17
5224.480000 4.359352e-16 2.057907e-17
5227.480000 4.426889e-16 2.024580e-17
5230.480000 4.225340e-16 1.951799e-17
