# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = 2026twd
# CHANNEL = B+R
# EXPNUM = 26_194_049_003
# MJD-OBS = 61234.593987
# DATE-OBS = 2026-07-13T14:15:21
# EXPTIME = 1800.0s
# AIRMASS = 1.07
# FLUXCAL_RMS_B = 0.063 mag
# FLUXCAL_RMS_R = 0.071 mag
# RA = 00:48:47.96
# DEC = 22:54:34.18
# wl fl err
# [A] [erg/s/cm2/A]
4249.480000 5.572321e-16 1.174907e-17
4252.480000 5.564715e-16 1.262208e-17
4255.480000 5.384938e-16 1.320189e-17
4258.480000 5.504827e-16 1.232138e-17
4261.480000 5.857757e-16 1.186730e-17
4264.480000 5.935009e-16 1.309157e-17
4267.480000 5.785440e-16 1.344992e-17
4270.480000 5.572474e-16 1.215315e-17
4273.480000 5.478073e-16 1.191682e-17
4276.480000 5.782782e-16 1.338971e-17
4279.480000 5.626098e-16 1.341188e-17
4282.480000 5.427053e-16 1.175087e-17
4285.480000 5.300983e-16 1.158987e-17
4288.480000 5.375712e-16 1.326294e-17
4291.480000 5.571390e-16 1.327033e-17
4294.480000 5.552991e-16 1.164741e-17
4297.480000 5.632954e-16 1.192798e-17
4300.480000 5.819862e-16 1.333186e-17
4303.480000 5.603048e-16 1.282689e-17
4306.480000 5.493060e-16 1.142951e-17
4309.480000 5.544945e-16 1.203872e-17
4312.480000 5.591760e-16 1.326015e-17
4315.480000 5.605058e-16 1.270738e-17
4318.480000 5.634768e-16 1.161721e-17
4321.480000 5.152595e-16 1.201005e-17
4324.480000 4.947846e-16 1.259162e-17
4327.480000 4.739710e-16 1.153871e-17
4330.480000 4.918035e-16 1.093552e-17
4333.480000 5.158045e-16 1.222422e-17
4336.480000 5.124889e-16 1.268684e-17
4339.480000 5.660474e-16 1.192781e-17
4342.480000 5.764658e-16 1.155786e-17
4345.480000 5.645763e-16 1.287375e-17
4348.480000 5.686800e-16 1.317912e-17
4351.480000 5.552947e-16 1.168700e-17
4354.480000 5.547111e-16 1.152911e-17
4357.480000 5.488886e-16 1.307193e-17
4360.480000 5.479633e-16 1.304315e-17
4363.480000 5.503941e-16 1.144809e-17
4366.480000 5.706197e-16 1.176205e-17
4369.480000 5.315729e-16 1.283741e-17
4372.480000 5.005308e-16 1.231691e-17
4375.480000 5.121147e-16 1.109952e-17
4378.480000 5.245904e-16 1.163580e-17
4381.480000 5.253597e-16 1.266862e-17
4384.480000 5.284134e-16 1.214374e-17
4387.480000 5.239575e-16 1.105208e-17
4390.480000 5.320487e-16 1.191442e-17
