# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = 2026twa
# CHANNEL = B+R
# EXPNUM = 26_194_033_003
# MJD-OBS = 61234.452101
# DATE-OBS = 2026-07-13T10:51:02
# EXPTIME = 1800.0s
# AIRMASS = 1.60
# FLUXCAL_RMS_B = 0.063 mag
# FLUXCAL_RMS_R = 0.071 mag
# RA = 19:27:03.49
# DEC = -31:23:24.20
# wl fl err
# [A] [erg/s/cm2/A]
4036.480000 5.054610e-17 9.265403e-18
4039.480000 3.709285e-17 8.580716e-18
4042.480000 5.013148e-17 8.235810e-18
4045.480000 5.732396e-17 9.178605e-18
4048.480000 6.103767e-17 9.623081e-18
4051.480000 5.402358e-17 8.738092e-18
4054.480000 4.157883e-17 8.231231e-18
4057.480000 4.324173e-17 9.222455e-18
4060.480000 6.081501e-17 9.460818e-18
4063.480000 5.213919e-17 8.479951e-18
4066.480000 3.859806e-17 8.280121e-18
4069.480000 3.257899e-17 9.429472e-18
4072.480000 3.429601e-17 9.472898e-18
4075.480000 3.396979e-17 8.213769e-18
4078.480000 3.448101e-17 8.402783e-18
4081.480000 3.768982e-17 9.515411e-18
4084.480000 3.589554e-17 9.424779e-18
4087.480000 3.675797e-17 8.565114e-18
4090.480000 4.482185e-17 9.118070e-18
4093.480000 6.531930e-17 1.031313e-17
4096.480000 5.669395e-17 9.753976e-18
4099.480000 4.213025e-17 8.568765e-18
4102.480000 3.887975e-17 8.927324e-18
4105.480000 4.038477e-17 9.327555e-18
4108.480000 4.881139e-17 8.730338e-18
4111.480000 4.536524e-17 7.927224e-18
4114.480000 5.009442e-17 8.517415e-18
4117.480000 4.067779e-17 8.713832e-18
4120.480000 2.161071e-17 7.807466e-18
4123.480000 2.734028e-17 7.373644e-18
4126.480000 3.415281e-17 8.300223e-18
4129.480000 3.331260e-17 8.522372e-18
4132.480000 2.961737e-17 7.584259e-18
4135.480000 3.297999e-17 7.439109e-18
4138.480000 3.105384e-17 8.378000e-18
4141.480000 4.419430e-17 8.555271e-18
4144.480000 3.545354e-17 7.390253e-18
4147.480000 4.240266e-17 7.486843e-18
4150.480000 4.677144e-17 8.469511e-18
4153.480000 3.604927e-17 8.225238e-18
4156.480000 3.927047e-17 7.345787e-18
4159.480000 4.686142e-17 7.733008e-18
4162.480000 3.199530e-17 8.390747e-18
4165.480000 2.776197e-17 8.136904e-18
4168.480000 2.824991e-17 7.427882e-18
4171.480000 3.376472e-17 7.973634e-18
4174.480000 2.591140e-17 8.587992e-18
4177.480000 2.751596e-17 8.076628e-18
4180.480000 3.488743e-17 7.545856e-18
4183.480000 5.012706e-17 8.388710e-18
4186.480000 5.072563e-17 8.831954e-18
4189.480000 5.740160e-17 8.242759e-18
4192.480000 6.343151e-17 7.960027e-18
4195.480000 6.819379e-17 8.915717e-18
4198.480000 6.671111e-17 9.243750e-18
4201.480000 8.021735e-17 8.453293e-18
4204.480000 8.777364e-17 8.298568e-18
4207.480000 7.220179e-17 9.170826e-18
4210.480000 7.875671e-17 9.240696e-18
4213.480000 7.649387e-17 8.137491e-18
4216.480000 7.085003e-17 7.956344e-18
4219.480000 7.490477e-17 8.943755e-18
4222.480000 7.273224e-17 8.740782e-18
4225.480000 7.506819e-17 7.681421e-18
4228.480000 8.742551e-17 7.933631e-18
4231.480000 9.190791e-17 8.747701e-18
4234.480000 9.899583e-17 8.588208e-18
4237.480000 8.730507e-17 7.572806e-18
4240.480000 9.213523e-17 8.042543e-18
4243.480000 8.494711e-17 8.487490e-18
4246.480000 7.939472e-17 8.029971e-18
4249.480000 7.662526e-17 7.409852e-18
4252.480000 7.216614e-17 7.970624e-18
4255.480000 8.680108e-17 8.615766e-18
4258.480000 8.954959e-17 7.978780e-18
4261.480000 8.295150e-17 7.441861e-18
4264.480000 7.381717e-17 8.128882e-18
4267.480000 7.883128e-17 8.418777e-18
4270.480000 9.051495e-17 7.744138e-18
4273.480000 1.057463e-16 7.644659e-18
4276.480000 1.036563e-16 8.530253e-18
4279.480000 8.084616e-17 8.459738e-18
4282.480000 7.809312e-17 7.484534e-18
4285.480000 8.990513e-17 7.539766e-18
4288.480000 8.283075e-17 8.408317e-18
4291.480000 8.667848e-17 8.351756e-18
4294.480000 8.341025e-17 7.398870e-18
4297.480000 7.914441e-17 7.481104e-18
4300.480000 9.100489e-17 8.424429e-18
4303.480000 8.551275e-17 8.129844e-18
4306.480000 8.566418e-17 7.264376e-18
4309.480000 8.948756e-17 7.635553e-18
4312.480000 1.030963e-16 8.829692e-18
4315.480000 9.802921e-17 8.743843e-18
4318.480000 9.223032e-17 7.433922e-18
4321.480000 9.122399e-17 7.899541e-18
4324.480000 9.511555e-17 8.342143e-18
4327.480000 9.083692e-17 7.769341e-18
4330.480000 7.878508e-17 7.189015e-18
4333.480000 9.316379e-17 8.124705e-18
4336.480000 8.723756e-17 8.330540e-18
4339.480000 7.664314e-17 7.455470e-18
4342.480000 7.610139e-17 7.158902e-18
4345.480000 8.403963e-17 8.131793e-18
4348.480000 7.688146e-17 8.182366e-18
4351.480000 6.939943e-17 7.221019e-18
4354.480000 7.384098e-17 7.229727e-18
4357.480000 7.836994e-17 1.054911e-17
4360.480000 8.055031e-17 1.142942e-17
4363.480000 6.834458e-17 7.434159e-18
4366.480000 6.509845e-17 7.234135e-18
4369.480000 7.139953e-17 8.089576e-18
4372.480000 8.671865e-17 8.040716e-18
4375.480000 8.747127e-17 7.180061e-18
4378.480000 7.955750e-17 7.458807e-18
4381.480000 7.122263e-17 8.023639e-18
4384.480000 8.595433e-17 7.822502e-18
4387.480000 8.072980e-17 7.090837e-18
4390.480000 7.832940e-17 7.596433e-18
4393.480000 8.413793e-17 8.176776e-18
4396.480000 7.104611e-17 7.523633e-18
4399.480000 7.284676e-17 7.055294e-18
4402.480000 8.048512e-17 7.857370e-18
4405.480000 8.693621e-17 8.300863e-18
4408.480000 8.892590e-17 7.667605e-18
4411.480000 8.457216e-17 7.285141e-18
4414.480000 7.166473e-17 8.071324e-18
